epoch,train_loss,val_loss,epoch_time_seconds,val_time_seconds
1,0.10703574568795426,0.0787902941132427,71.5900206565857,6.32007908821106
2,0.07428215894743305,0.07112427425991957,75.20348620414734,6.335807800292969
3,0.06933683868678635,0.06965249207369081,74.9463574886322,6.419103145599365
4,0.06752355320526816,0.0659857868768607,75.60996580123901,6.537425756454468
5,0.06610316642657722,0.06524747847371799,74.96825432777405,6.44008994102478
6,0.06468711369921026,0.06405420174264605,74.68254017829895,6.351110219955444
7,0.06424492337476567,0.06398590552104506,74.32478308677673,6.334702730178833
8,0.0641413692270627,0.06259975515922923,73.92943835258484,6.3283469676971436
9,0.0625350072722682,0.062274837237634474,73.98737335205078,6.326715469360352
10,0.062485721776895514,0.06276692015824804,74.88446593284607,6.486732006072998
11,0.0620871382906004,0.06179809961823901,76.18840479850769,6.612178087234497
12,0.062032446141361886,0.062116837378140465,75.97399544715881,6.558659791946411
13,0.06219283191253767,0.06089631707710066,75.92691993713379,6.626910924911499
14,0.0609049858463466,0.06119671003643874,75.97214984893799,6.699115991592407
15,0.06102283608616161,0.06159818447699213,75.92119646072388,6.525794267654419
16,0.06114623989061931,0.06087718756905027,75.64824414253235,6.4945104122161865
17,0.061517343501491316,0.06146365672255018,75.29736518859863,6.587347745895386
18,0.06115310218975977,0.06053812785228346,75.79847311973572,6.59237003326416
19,0.060996778514188575,0.06025167186833491,75.66084504127502,6.520545482635498
20,0.060424132806146544,0.060700308365427,75.27496528625488,6.447652339935303
21,0.060227938582334675,0.06017243726902707,75.36343121528625,6.4938437938690186
22,0.06029380009512005,0.060380528947919794,75.77268934249878,6.54121994972229
23,0.06062057725799358,0.05937160935941016,75.57482600212097,6.4193079471588135
24,0.059464174410914214,0.05999919831468042,75.79747533798218,6.488475322723389
25,0.05966880572650134,0.060401977010213645,76.4546582698822,6.7335686683654785
26,0.059788038301498383,0.059710377673054954,75.39756107330322,6.415159225463867
27,0.06022626807546372,0.06048928452714993,75.23805069923401,6.450782299041748
28,0.05994037745039329,0.059574489784278685,75.11526107788086,6.389671802520752
29,0.05986723521976824,0.059471111103987236,75.16096615791321,6.424105405807495
30,0.059335369178477454,0.0600010570684436,75.15979599952698,6.372087478637695
31,0.05962841883015907,0.05797793353154401,74.52999472618103,6.342653751373291
32,0.058648813954171014,0.059131342893952776,74.47195386886597,6.346674680709839
33,0.059168592176359634,0.059602343898480105,74.39465761184692,6.368016958236694
34,0.06024931797095577,0.05928597853157171,74.47555685043335,6.349621057510376
35,0.059027965073390386,0.058743499124505716,74.67305159568787,6.357361078262329
36,0.05924009541263971,0.05831393566291044,74.23246240615845,6.336458206176758
37,0.05838221611212129,0.059826706079350915,74.85072827339172,6.456657409667969
38,0.05849653304509266,0.05903288703055898,76.09094595909119,6.588191747665405
39,0.05961396340328409,0.058901163838376666,76.41051006317139,6.678587198257446
40,0.05908868837710994,0.060451507900550865,75.69121623039246,6.471835136413574
41,0.05871018908365303,0.05893413940812372,75.70569252967834,6.509870767593384
42,0.058866375266476666,0.059016267252955466,75.65771341323853,6.423768758773804
43,0.059201811595112466,0.05809065991431285,75.475332736969,6.54476523399353
44,0.05813354158492954,0.058612588247296156,75.9280948638916,6.539288759231567
45,0.05839132587127673,0.05922000560980693,76.04435276985168,6.48064923286438
46,0.0584981263379383,0.058660982473261035,75.18804979324341,6.4171462059021
47,0.05894630276562308,0.05942982347432975,75.46628904342651,6.530273199081421
48,0.058688309605774064,0.05846517502217536,75.87479400634766,6.603963613510132
49,0.05864494326798355,0.05833070381147087,76.43762564659119,6.8356239795684814
50,0.05816129492143231,0.0589899613646565,76.23842096328735,6.53799033164978
51,0.0583804260577311,0.057012566454281474,75.89839506149292,6.406270980834961
52,0.05745685928503571,0.058224987879300576,76.19604969024658,6.603010416030884
53,0.058000652326742556,0.05860394018755597,75.31837034225464,6.386775255203247
54,0.05909818465418904,0.05850585243979078,75.27284622192383,6.426852464675903
55,0.05791376472767586,0.0578587253097516,76.05739665031433,6.393322944641113
56,0.05813814971662696,0.057699619252590616,74.68582940101624,6.329908609390259
57,0.057312032426981366,0.059060061552152515,74.67008352279663,6.517977952957153
58,0.05743851357132501,0.05826250235935685,75.04542589187622,6.39449405670166
59,0.05857280243540664,0.05795975836219302,75.6438717842102,6.659332513809204
60,0.058074624494404134,0.05968343445165142,75.12876605987549,6.336167812347412
61,0.0577518936589627,0.05817493468902673,74.58647584915161,6.359413385391235
62,0.05791662383796004,0.058359770448344526,74.41703581809998,6.353147983551025
63,0.058282187437195605,0.05743979114540823,74.75257444381714,6.479602098464966
64,0.057229918582588815,0.057997663618083214,75.76088404655457,6.487359285354614
65,0.0575100382280243,0.05859967821817489,75.7921392917633,6.483251333236694
66,0.057607509753169,0.057999100014092815,76.12516903877258,6.535550117492676
67,0.05806903998889124,0.05886063020035719,76.55086922645569,6.522457122802734
68,0.057827211163766545,0.057924401892977914,75.94170928001404,6.482302665710449
69,0.05780907332077813,0.05776184557634554,75.99283623695374,6.476944923400879
70,0.05733528030116845,0.05837848077818846,75.83563232421875,6.448243618011475
71,0.05753360367606363,0.05649525653214971,75.74068903923035,6.501363754272461
72,0.05665162992199211,0.05765225230508549,75.40198373794556,6.426161050796509
73,0.05719822679486726,0.05805428342739488,75.56354713439941,6.417304754257202
74,0.05830414274521648,0.057996840091647614,75.87257146835327,6.525869131088257
